Corps,Activité,produit,variete,annee,prix,region
Menuiserie Quincaillerie ,Quincaillerie,Serrure,Standard (u),2023,32.19,GON
Menuiserie Quincaillerie ,Quincaillerie,Serrure,Standard (u),2024,32.52,GON
Menuiserie Quincaillerie ,Quincaillerie,Serrure,Standard (u),2025,32.84,GON
Menuiserie Quincaillerie ,Quincaillerie,Serrure,Standard (u),2026,33.17,GON
Menuiserie Quincaillerie ,Quincaillerie,Serrure,Standard (u),2027,33.49,GON
Menuiserie Quincaillerie ,Quincaillerie,Serrure,Standard (u),2028,33.82,GON
Menuiserie Quincaillerie ,Quincaillerie,Serrure,Standard (u),2029,34.14,GON
Menuiserie Quincaillerie ,Quincaillerie,Serrure,Standard (u),2030,34.47,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à l'anglaise,Standard (u),2005,702.5,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à l'anglaise,Standard (u),2006,711.45,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à l'anglaise,Standard (u),2007,745.54,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à l'anglaise,Standard (u),2008,714.1,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à l'anglaise,Standard (u),2009,691.45,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à l'anglaise,Standard (u),2010,717.5,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à l'anglaise,Standard (u),2011,728.75,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à l'anglaise,Standard (u),2012,726.34,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à l'anglaise,Standard (u),2013,728.0,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à l'anglaise,Standard (u),2014,751.22,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à l'anglaise,Standard (u),2015,749.54,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à l'anglaise,Standard (u),2016,745.2,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à l'anglaise,Standard (u),2017,753.5,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à l'anglaise,Standard (u),2018,756.35,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à l'anglaise,Standard (u),2019,762.25,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à l'anglaise,Standard (u),2020,763.47,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à l'anglaise,Standard (u),2021,767.37,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à l'anglaise,Standard (u),2022,771.27,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à l'anglaise,Standard (u),2023,775.18,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à l'anglaise,Standard (u),2024,779.08,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à l'anglaise,Standard (u),2025,782.98,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à l'anglaise,Standard (u),2026,786.89,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à l'anglaise,Standard (u),2027,790.79,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à l'anglaise,Standard (u),2028,794.69,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à l'anglaise,Standard (u),2029,798.6,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à l'anglaise,Standard (u),2030,802.5,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à la turque,Standard (u),2005,154.64,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à la turque,Standard (u),2006,159.79,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à la turque,Standard (u),2007,165.7,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à la turque,Standard (u),2008,172.09,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à la turque,Standard (u),2009,176.81,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à la turque,Standard (u),2010,183.94,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à la turque,Standard (u),2011,183.58,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à la turque,Standard (u),2012,187.26,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à la turque,Standard (u),2013,184.3,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à la turque,Standard (u),2014,180.74,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à la turque,Standard (u),2015,181.35,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à la turque,Standard (u),2016,181.97,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à la turque,Standard (u),2017,185.75,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à la turque,Standard (u),2018,188.52,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à la turque,Standard (u),2019,194.44,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à la turque,Standard (u),2020,195.83,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à la turque,Standard (u),2021,197.97,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à la turque,Standard (u),2022,200.11,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à la turque,Standard (u),2023,202.25,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à la turque,Standard (u),2024,204.38,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à la turque,Standard (u),2025,206.52,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à la turque,Standard (u),2026,208.66,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à la turque,Standard (u),2027,210.8,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à la turque,Standard (u),2028,212.94,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à la turque,Standard (u),2029,215.07,GON
Plomberie Sanitaire,Articles et produits sanitaires,Siège à la turque,Standard (u),2030,217.21,GON
Électricité,Articles électricités,Tableau,Plastique (20) (u),2005,41.9,GON
Électricité,Articles électricités,Tableau,Plastique (20) (u),2006,43.81,GON
Électricité,Articles électricités,Tableau,Plastique (20) (u),2007,46.29,GON
Électricité,Articles électricités,Tableau,Plastique (20) (u),2008,47.38,GON
Électricité,Articles électricités,Tableau,Plastique (20) (u),2009,47.55,GON
Électricité,Articles électricités,Tableau,Plastique (20) (u),2010,50.14,GON
Électricité,Articles électricités,Tableau,Plastique (20) (u),2011,50.7,GON
Électricité,Articles électricités,Tableau,Plastique (20) (u),2012,50.86,GON
Électricité,Articles électricités,Tableau,Plastique (20) (u),2013,50.97,GON
Électricité,Articles électricités,Tableau,Plastique (20) (u),2014,49.1,GON
Électricité,Articles électricités,Tableau,Plastique (20) (u),2015,50.63,GON
Électricité,Articles électricités,Tableau,Plastique (20) (u),2016,50.79,GON
Électricité,Articles électricités,Tableau,Plastique (20) (u),2017,49.61,GON
Électricité,Articles électricités,Tableau,Plastique (20) (u),2018,49.67,GON
Électricité,Articles électricités,Tableau,Plastique (20) (u),2019,51.33,GON
Électricité,Articles électricités,Tableau,Plastique (20) (u),2020,52.68,GON
Électricité,Articles électricités,Tableau,Plastique (20) (u),2021,53.18,GON
Électricité,Articles électricités,Tableau,Plastique (20) (u),2022,53.67,GON
Électricité,Articles électricités,Tableau,Plastique (20) (u),2023,54.17,GON
Électricité,Articles électricités,Tableau,Plastique (20) (u),2024,54.67,GON
Électricité,Articles électricités,Tableau,Plastique (20) (u),2025,55.16,GON
Électricité,Articles électricités,Tableau,Plastique (20) (u),2026,55.66,GON
Électricité,Articles électricités,Tableau,Plastique (20) (u),2027,56.15,GON
Électricité,Articles électricités,Tableau,Plastique (20) (u),2028,56.65,GON
Électricité,Articles électricités,Tableau,Plastique (20) (u),2029,57.14,GON
Électricité,Articles électricités,Tableau,Plastique (20) (u),2030,57.64,GON
Électricité,Articles électricités,Tubage,Diam 11 (ml),2005,1.75,GON
Électricité,Articles électricités,Tubage,Diam 11 (ml),2006,1.79,GON
Électricité,Articles électricités,Tubage,Diam 11 (ml),2007,1.84,GON
Électricité,Articles électricités,Tubage,Diam 11 (ml),2008,1.84,GON
Électricité,Articles électricités,Tubage,Diam 11 (ml),2009,1.83,GON
Électricité,Articles électricités,Tubage,Diam 11 (ml),2010,1.85,GON
Électricité,Articles électricités,Tubage,Diam 11 (ml),2011,1.85,GON
Électricité,Articles électricités,Tubage,Diam 11 (ml),2012,1.89,GON
Électricité,Articles électricités,Tubage,Diam 11 (ml),2013,1.94,GON
Électricité,Articles électricités,Tubage,Diam 11 (ml),2014,2.02,GON
Électricité,Articles électricités,Tubage,Diam 11 (ml),2015,2.07,GON
Électricité,Articles électricités,Tubage,Diam 11 (ml),2016,2.15,GON
Électricité,Articles électricités,Tubage,Diam 11 (ml),2017,2.19,GON
Électricité,Articles électricités,Tubage,Diam 11 (ml),2018,2.22,GON
Électricité,Articles électricités,Tubage,Diam 11 (ml),2019,2.29,GON
Électricité,Articles électricités,Tubage,Diam 11 (ml),2020,2.27,GON
Électricité,Articles électricités,Tubage,Diam 11 (ml),2021,2.31,GON
Électricité,Articles électricités,Tubage,Diam 11 (ml),2022,2.34,GON
Électricité,Articles électricités,Tubage,Diam 11 (ml),2023,2.38,GON
Électricité,Articles électricités,Tubage,Diam 11 (ml),2024,2.42,GON
Électricité,Articles électricités,Tubage,Diam 11 (ml),2025,2.46,GON
Électricité,Articles électricités,Tubage,Diam 11 (ml),2026,2.49,GON
Électricité,Articles électricités,Tubage,Diam 11 (ml),2027,2.53,GON
Électricité,Articles électricités,Tubage,Diam 11 (ml),2028,2.57,GON
Électricité,Articles électricités,Tubage,Diam 11 (ml),2029,2.61,GON
Électricité,Articles électricités,Tubage,Diam 11 (ml),2030,2.64,GON
Électricité,Articles électricités,Tubage,Diam 13 (ml),2005,2.43,GON
Électricité,Articles électricités,Tubage,Diam 13 (ml),2006,2.51,GON
Électricité,Articles électricités,Tubage,Diam 13 (ml),2007,2.59,GON
Électricité,Articles électricités,Tubage,Diam 13 (ml),2008,2.63,GON
Électricité,Articles électricités,Tubage,Diam 13 (ml),2009,2.67,GON
Électricité,Articles électricités,Tubage,Diam 13 (ml),2010,2.72,GON
Électricité,Articles électricités,Tubage,Diam 13 (ml),2011,2.79,GON
Électricité,Articles électricités,Tubage,Diam 13 (ml),2012,2.86,GON
Électricité,Articles électricités,Tubage,Diam 13 (ml),2013,2.92,GON
Électricité,Articles électricités,Tubage,Diam 13 (ml),2014,2.83,GON
Électricité,Articles électricités,Tubage,Diam 13 (ml),2015,2.87,GON
Électricité,Articles électricités,Tubage,Diam 13 (ml),2016,2.9,GON
Électricité,Articles électricités,Tubage,Diam 13 (ml),2017,2.91,GON
Électricité,Articles électricités,Tubage,Diam 13 (ml),2018,2.92,GON
Électricité,Articles électricités,Tubage,Diam 13 (ml),2019,2.92,GON
Électricité,Articles électricités,Tubage,Diam 13 (ml),2020,3.04,GON
Électricité,Articles électricités,Tubage,Diam 13 (ml),2021,3.07,GON
Électricité,Articles électricités,Tubage,Diam 13 (ml),2022,3.1,GON
Électricité,Articles électricités,Tubage,Diam 13 (ml),2023,3.14,GON
Électricité,Articles électricités,Tubage,Diam 13 (ml),2024,3.17,GON
Électricité,Articles électricités,Tubage,Diam 13 (ml),2025,3.21,GON
Électricité,Articles électricités,Tubage,Diam 13 (ml),2026,3.24,GON
Électricité,Articles électricités,Tubage,Diam 13 (ml),2027,3.27,GON
Électricité,Articles électricités,Tubage,Diam 13 (ml),2028,3.31,GON
Électricité,Articles électricités,Tubage,Diam 13 (ml),2029,3.34,GON
Électricité,Articles électricités,Tubage,Diam 13 (ml),2030,3.38,GON
Électricité,Articles électricités,Tubage,Diam 9 (ml),2005,1.55,GON
Électricité,Articles électricités,Tubage,Diam 9 (ml),2006,1.61,GON
Électricité,Articles électricités,Tubage,Diam 9 (ml),2007,1.65,GON
Électricité,Articles électricités,Tubage,Diam 9 (ml),2008,1.66,GON
Électricité,Articles électricités,Tubage,Diam 9 (ml),2009,1.61,GON
Électricité,Articles électricités,Tubage,Diam 9 (ml),2010,1.62,GON
Électricité,Articles électricités,Tubage,Diam 9 (ml),2011,1.64,GON
Électricité,Articles électricités,Tubage,Diam 9 (ml),2012,1.68,GON
Électricité,Articles électricités,Tubage,Diam 9 (ml),2013,1.75,GON
Électricité,Articles électricités,Tubage,Diam 9 (ml),2014,1.83,GON
Électricité,Articles électricités,Tubage,Diam 9 (ml),2015,1.87,GON
Électricité,Articles électricités,Tubage,Diam 9 (ml),2016,1.92,GON
Électricité,Articles électricités,Tubage,Diam 9 (ml),2017,1.97,GON
Électricité,Articles électricités,Tubage,Diam 9 (ml),2018,1.99,GON
Électricité,Articles électricités,Tubage,Diam 9 (ml),2019,2.03,GON
Électricité,Articles électricités,Tubage,Diam 9 (ml),2020,2.03,GON
Électricité,Articles électricités,Tubage,Diam 9 (ml),2021,2.07,GON
Électricité,Articles électricités,Tubage,Diam 9 (ml),2022,2.1,GON
Électricité,Articles électricités,Tubage,Diam 9 (ml),2023,2.14,GON
Électricité,Articles électricités,Tubage,Diam 9 (ml),2024,2.17,GON
Électricité,Articles électricités,Tubage,Diam 9 (ml),2025,2.2,GON
Électricité,Articles électricités,Tubage,Diam 9 (ml),2026,2.24,GON
Électricité,Articles électricités,Tubage,Diam 9 (ml),2027,2.27,GON
Électricité,Articles électricités,Tubage,Diam 9 (ml),2028,2.31,GON
Électricité,Articles électricités,Tubage,Diam 9 (ml),2029,2.34,GON
Électricité,Articles électricités,Tubage,Diam 9 (ml),2030,2.38,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 16 (ml),2005,14.05,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 16 (ml),2006,14.65,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 16 (ml),2007,15.26,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 16 (ml),2008,15.51,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 16 (ml),2009,15.68,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 16 (ml),2010,15.73,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 16 (ml),2011,15.43,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 16 (ml),2012,14.95,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 16 (ml),2013,14.78,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 16 (ml),2014,14.67,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 16 (ml),2015,14.72,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 16 (ml),2016,14.31,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 16 (ml),2017,13.73,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 16 (ml),2018,13.64,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 16 (ml),2019,13.55,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 16 (ml),2020,13.92,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 16 (ml),2021,13.82,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 16 (ml),2022,13.72,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 16 (ml),2023,13.62,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 16 (ml),2024,13.53,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 16 (ml),2025,13.43,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 16 (ml),2026,13.33,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 16 (ml),2027,13.23,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 16 (ml),2028,13.13,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 16 (ml),2029,13.03,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 16 (ml),2030,12.93,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 20 (ml),2005,15.51,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 20 (ml),2006,16.01,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 20 (ml),2007,16.46,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 20 (ml),2008,17.28,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 20 (ml),2009,17.25,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 20 (ml),2010,17.7,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 20 (ml),2011,17.54,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 20 (ml),2012,16.97,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 20 (ml),2013,16.81,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 20 (ml),2014,16.75,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 20 (ml),2015,16.47,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 20 (ml),2016,16.18,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 20 (ml),2017,15.88,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 20 (ml),2018,15.68,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 20 (ml),2019,15.58,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 20 (ml),2020,16.14,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 20 (ml),2021,16.1,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 20 (ml),2022,16.05,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 20 (ml),2023,16.0,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 20 (ml),2024,15.95,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 20 (ml),2025,15.9,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 20 (ml),2026,15.85,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 20 (ml),2027,15.8,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 20 (ml),2028,15.75,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 20 (ml),2029,15.7,GON
Plomberie Sanitaire,Polypropylène Random,Tube PPR,Diam 20 (ml),2030,15.65,GON
Gros œuvre,Matériaux de construction en terre cuite,Tuiles,Traditionnel ou industriel (u),2005,0.85,GON
Gros œuvre,Matériaux de construction en terre cuite,Tuiles,Traditionnel ou industriel (u),2006,0.86,GON
Gros œuvre,Matériaux de construction en terre cuite,Tuiles,Traditionnel ou industriel (u),2007,0.9,GON
Gros œuvre,Matériaux de construction en terre cuite,Tuiles,Traditionnel ou industriel (u),2008,0.89,GON
Gros œuvre,Matériaux de construction en terre cuite,Tuiles,Traditionnel ou industriel (u),2009,0.9,GON
Gros œuvre,Matériaux de construction en terre cuite,Tuiles,Traditionnel ou industriel (u),2010,0.91,GON
